시군구,번지,단지명,전용면적(㎡),계약년월,구,동
대구광역시 수성구 사월동,642,시지동화아이위시,84.8882,202401,수성구,사월동
대구광역시 수성구 신매동,162,시지반도유보라,84.9806,202401,수성구,신매동
대구광역시 수성구 신매동,46,사월화성파크드림(2단지),84.9999,202401,수성구,신매동
대구광역시 달서구 용산동,416-5,성서청구타운,59.95,202401,달서구,용산동
대구광역시 수성구 중동,641,수성효성해링턴플레이스,110.9713,202401,수성구,중동
대구광역시 수성구 신매동,246,신매우방타운,35.7,202401,수성구,신매동
대구광역시 달서구 용산동,935,용산세광그린빌,60.0,202401,달서구,용산동
대구광역시 수성구 파동,1000,수성아이파크,76.91,202401,수성구,파동
대구광역시 달서구 상인동,87,상인e-편한세상2단지,133.0621,202401,달서구,상인동
대구광역시 달서구 상인동,171-1,상인대성스카이렉스,84.503,202401,달서구,상인동
대구광역시 달서구 유천동,605,현대아이파크,59.9294,202401,달서구,유천동
대구광역시 달서구 용산동,419-1,한마음,59.95,202401,달서구,용산동
대구광역시 달서구 용산동,419-1,한마음,59.95,202401,달서구,용산동
대구광역시 북구 관음동,1383-1,칠곡동화타운,59.9037,202401,북구,관음동
대구광역시 달서구 상인동,1600,상인역모아엘가파크뷰,59.98,202401,달서구,상인동
대구광역시 수성구 매호동,1331,하나타운,45.69,202401,수성구,매호동
대구광역시 수성구 범어동,2257,범어센트럴푸르지오,84.993,202401,수성구,범어동
대구광역시 수성구 만촌동,1046-10,수성2차e-편한세상,84.9874,202401,수성구,만촌동
대구광역시 수성구 황금동,985,힐스테이트황금동,59.9776,202401,수성구,황금동
대구광역시 동구 봉무동,1522,대구이시아폴리스더샵2차,84.98,202401,동구,봉무동
대구광역시 북구 구암동,772,그린빌2차,84.34,202401,북구,구암동
대구광역시 북구 동변동,697,유니버시아드선수촌1단지,84.5776,202401,북구,동변동
대구광역시 북구 서변동,1772,동서리치모아,84.9655,202401,북구,서변동
대구광역시 북구 서변동,1795,동서변월드메르디앙,105.09,202401,북구,서변동
대구광역시 중구 삼덕동3가,383,삼덕청아람,59.989,202401,중구,삼덕동3가
대구광역시 동구 방촌동,1050-71,영남네오빌,84.9913,202401,동구,방촌동
대구광역시 남구 이천동,361-16,희망교대성유니드,84.9613,202401,남구,이천동
대구광역시 중구 수창동,173,대구역센트럴자이,72.8353,202401,중구,수창동
대구광역시 동구 신천동,556-1,신천LH,45.68,202401,동구,신천동
대구광역시 동구 신천동,551-23,신천가람타운,52.02,202401,동구,신천동
대구광역시 북구 복현동,241-1,복현블루밍브라운스톤명문세가,85.0,202401,북구,복현동
대구광역시 서구 평리동,1408,평리청구타운,60.0,202401,서구,평리동
대구광역시 서구 평리동,1711,서대구역화성파크드림,74.8839,202401,서구,평리동
대구광역시 동구 지묘동,1337,대구연경아이파크,84.91,202401,동구,지묘동
대구광역시 동구 지묘동,1386,LH뉴웰시티,59.99,202401,동구,지묘동
대구광역시 중구 남산동,3020,남산롯데캐슬센트럴스카이,84.9371,202401,중구,남산동
대구광역시 서구 중리동,1월 26일,중리롯데캐슬,59.979,202401,서구,중리동
대구광역시 서구 중리동,1월 26일,중리롯데캐슬,84.99,202401,서구,중리동
대구광역시 북구 국우동,1238,힐스테이트데시앙도남2단지,84.9628,202401,북구,국우동
대구광역시 동구 신서동,538-2,대경넥스빌,76.64,202401,동구,신서동
대구광역시 북구 학정동,980,칠곡1차한라하우젠트,84.9692,202401,북구,학정동
대구광역시 동구 효목동,337,태왕메트로시티,84.92,202401,동구,효목동
대구광역시 북구 읍내동,780-5,에덴,54.27,202401,북구,읍내동
대구광역시 서구 내당동,308-11,삼익뉴타운,46.21,202401,서구,내당동
대구광역시 북구 동천동,891,동화골든빌,57.6183,202401,북구,동천동
대구광역시 북구 침산동,1414,침산동화타운,59.82,202401,북구,침산동
대구광역시 북구 침산동,1750,침산동2차쌍용예가,75.6263,202401,북구,침산동
대구광역시 동구 봉무동,1522,대구이시아폴리스더샵2차,84.98,202401,동구,봉무동
대구광역시 북구 칠성동2가,736,대구역유림노르웨이숲,84.9167,202401,북구,칠성동2가
대구광역시 북구 칠성동2가,736,대구역유림노르웨이숲,84.9167,202401,북구,칠성동2가
대구광역시 동구 신암동,766,신암뜨란채,84.95,202401,동구,신암동
대구광역시 북구 동천동,891,동화골든빌,57.6183,202401,북구,동천동
대구광역시 북구 국우동,1234,힐스테이트데시앙도남3단지,84.9628,202401,북구,국우동
대구광역시 동구 신기동,557,신기모란3차,59.46,202401,동구,신기동
대구광역시 북구 동천동,913,영남네오빌아트,124.8396,202401,북구,동천동
대구광역시 서구 중리동,121-1,꽃동네,51.285,202401,서구,중리동
대구광역시 남구 이천동,121-70,대구이천주공1,59.57,202401,남구,이천동
대구광역시 동구 신천동,1511,동대구비스타동원,84.8328,202401,동구,신천동
대구광역시 북구 침산동,369-2,제일,50.4,202401,북구,침산동
대구광역시 동구 신서동,543,아름다운나날1,58.643,202401,동구,신서동
대구광역시 북구 구암동,788,그린빌4차,59.83,202401,북구,구암동
대구광역시 동구 신암동,193-1,73신암시영,37.82,202401,동구,신암동
대구광역시 서구 내당동,308-11,삼익뉴타운,65.79,202401,서구,내당동
대구광역시 북구 동변동,697,유니버시아드선수촌1단지,109.8776,202401,북구,동변동
대구광역시 달서구 대곡동,4,대구금강맨션2차,59.93,202401,달서구,대곡동
대구광역시 달성군 다사읍 서재리,321-1,신성서진흥더블파크,84.9994,202401,달성군,다사읍
대구광역시 달성군 다사읍 죽곡리,814,대실역태왕아너스,59.988,202401,달성군,다사읍
대구광역시 달서구 대천동,1042,월배삼정그린코아포레스트,84.455,202401,달서구,대천동
대구광역시 달서구 월성동,270,월성주공4단지,58.46,202401,달서구,월성동
대구광역시 달서구 월성동,120,월성푸르지오,84.9232,202401,달서구,월성동
대구광역시 달성군 현풍읍 중리,484,제일풍경채더퍼스트,84.1955,202401,달성군,현풍읍
대구광역시 달성군 유가읍 봉리,601,하나리움퀸즈파크,59.8767,202401,달성군,유가읍
대구광역시 달성군 화원읍 명곡리,139,명곡미래빌4,49.81,202401,달성군,화원읍
대구광역시 달성군 유가읍 쌍계리,633,대구테크노폴리스중흥에스-클래스포디움,99.9819,202401,달성군,유가읍
대구광역시 달서구 이곡동,1194,성서청남타운,84.98,202401,달서구,이곡동
대구광역시 수성구 범어동,2240,e편한세상범어,84.791,202401,수성구,범어동
대구광역시 달서구 용산동,935,용산세광그린빌,84.92,202401,달서구,용산동
대구광역시 달서구 용산동,936,용산미진태왕,59.97,202401,달서구,용산동
대구광역시 수성구 범어동,2250,범어효성해링턴플레이스,59.994,202401,수성구,범어동
대구광역시 달서구 이곡동,1332,성서무지개타운,134.98,202401,달서구,이곡동
대구광역시 달서구 본리동,193-3,본리롯데캐슬,117.5472,202401,달서구,본리동
대구광역시 달서구 용산동,412-1,세븐하이츠,59.99,202401,달서구,용산동
대구광역시 달서구 상인동,1501,"상인동화,태왕,한양타운",84.99,202401,달서구,상인동
대구광역시 달서구 성당동,Jan.87,성당에덴타운,107.28,202401,달서구,성당동
대구광역시 수성구 신매동,46,사월화성파크드림(2단지),84.9999,202401,수성구,신매동
대구광역시 달서구 용산동,501-2,성서2보성타운,84.95,202401,달서구,용산동
대구광역시 수성구 수성동4가,1090-6,수성보성,84.98,202401,수성구,수성동4가
대구광역시 북구 매천동,750,한신더휴웨스턴팰리스,69.9802,202401,북구,매천동
대구광역시 북구 태전동,205-14,한일,121.74,202401,북구,태전동
대구광역시 수성구 욱수동,246,보국시지웰리치,84.997,202401,수성구,욱수동
대구광역시 달서구 유천동,42,월배쌍용예가,84.9846,202401,달서구,유천동
대구광역시 달서구 유천동,120-1,진천역화성파크리젠시2단지,123.169,202401,달서구,유천동
대구광역시 수성구 범물동,1336,범물한라창신태성맨션,84.85,202401,수성구,범물동
대구광역시 달서구 신당동,1846,성서주공2,49.44,202401,달서구,신당동
대구광역시 수성구 만촌동,1480,만촌신동아파밀리에,84.9438,202401,수성구,만촌동
대구광역시 수성구 신매동,579,천마타운,84.99,202401,수성구,신매동
대구광역시 북구 태전동,215-2,두성타운3,59.98,202401,북구,태전동
대구광역시 북구 태전동,936-1,한신중앙,47.25,202401,북구,태전동
대구광역시 달서구 유천동,488,유천포스코더샵,59.8653,202401,달서구,유천동
대구광역시 달서구 유천동,612,대구월배2차아이파크,84.2245,202401,달서구,유천동
대구광역시 달서구 진천동,93-14,진천드림캐슬,84.67,202401,달서구,진천동
대구광역시 달서구 상인동,1600,상인역모아엘가파크뷰,59.99,202401,달서구,상인동
대구광역시 달서구 도원동,1440,아람마을,59.63,202401,달서구,도원동
대구광역시 달서구 감삼동,521,우방드림시티,105.1227,202401,달서구,감삼동
대구광역시 수성구 만촌동,1479,만촌3차화성파크드림,84.9558,202401,수성구,만촌동
대구광역시 수성구 만촌동,1356-7,메트로팔레스2,134.98,202401,수성구,만촌동
대구광역시 수성구 수성동1가,818,수성롯데캐슬THEFIRST,84.9746,202401,수성구,수성동1가
대구광역시 수성구 수성동1가,649-23,새한,41.4,202401,수성구,수성동1가
대구광역시 수성구 욱수동,185-1,태왕4하이츠,79.8548,202401,수성구,욱수동
대구광역시 수성구 시지동,28,시지태왕아너스,84.8819,202401,수성구,시지동
대구광역시 달서구 성당동,Jan.87,성당에덴타운,59.97,202401,달서구,성당동
대구광역시 수성구 지산동,1271,우방타운,84.995,202401,수성구,지산동
대구광역시 수성구 상동,555,수성동일하이빌레이크시티,118.906,202401,수성구,상동
대구광역시 달서구 용산동,230-10,용산롯데캐슬,84.73,202401,달서구,용산동
대구광역시 북구 대현동,535,센트럴파크대현,84.26,202401,북구,대현동
대구광역시 중구 동인동3가,414,엑소디움센트럴동인,59.867,202401,중구,동인동3가
대구광역시 중구 동인동3가,414,엑소디움센트럴동인,74.8407,202401,중구,동인동3가
대구광역시 남구 대명동,3072,대명역센트럴엘리프,84.6292,202401,남구,대명동
대구광역시 남구 봉덕동,1639,봉덕화성파크드림,84.859,202401,남구,봉덕동
대구광역시 북구 구암동,695,칠곡한라타운2,59.7,202401,북구,구암동
대구광역시 동구 불로동,962,불로서한이다음,71.84,202401,동구,불로동
대구광역시 중구 남산동,3020,남산롯데캐슬센트럴스카이,84.9532,202401,중구,남산동
대구광역시 동구 신암동,194-1,신암건영캐스빌,58.61,202401,동구,신암동
대구광역시 동구 방촌동,1119-5,보성강남타운,59.99,202401,동구,방촌동
대구광역시 중구 태평로2가,41,힐스테이트대구역,84.9929,202401,중구,태평로2가
대구광역시 중구 남산동,3020,남산롯데캐슬센트럴스카이,84.9371,202401,중구,남산동
대구광역시 북구 침산동,1414,침산동화타운,59.82,202401,북구,침산동
대구광역시 북구 침산동,101-1,삼정그린코아,84.78,202401,북구,침산동
대구광역시 북구 국우동,1228,힐스테이트데시앙도남4단지,84.9628,202401,북구,국우동
대구광역시 동구 각산동,1177,각산서한이다음,74.5797,202401,동구,각산동
대구광역시 서구 중리동,707-5,일신(707-5),53.3554,202401,서구,중리동
대구광역시 북구 침산동,252-2,침산3차푸르지오,78.7433,202401,북구,침산동
대구광역시 달성군 유가읍 봉리,603,진아리채,84.9495,202401,달성군,유가읍
대구광역시 달성군 유가읍 봉리,621,우미린더포레스트,75.579,202401,달성군,유가읍
대구광역시 달서구 본동,276,그린맨션3차,84.99,202401,달서구,본동
